chapter_id,verse_id,sanskrit,english,hindi,index,foot,sanskrit_iast,sanskrit_slp1,sanskrit_hk
1,25,महीक्षिताम्,rulers of the earth,राजाओंके सामने,4,2,mahīkṣitām,mahIkSitAm,mahIkSitAm
1,25,उवाच,said,कहा कि,11,3,uvāca,uvAca,uvAca
1,25,पार्थ,O Partha,हे पार्थ!,5,3,pārtha,pArtha,pArtha
1,25,पश्य,behold,देख’।,6,3,paśya,pazya,pazya
1,25,एतान्,these,इन,8,3,etān,etAn,etAn
1,25,समवेतान्,gathered,इकट्ठे हुए,9,4,samavetān,samavetAn,samavetAn
1,25,कुरून्,Kurus,कुरुवंशियोंको,10,4,kurūn,kurUn,kurUn
1,25,इति,thus,इस प्रकार,7,4,iti,iti,iti
1,26,तत्र,there,उन,6,1,tatra,tatra,tatra
1,26,अपश्यत्,saw,देखा।,4,1,apaśyat,apazyat,apazyat
1,26,स्थितान्,stationed,स्थित,1,1,sthitān,sthitAn,sthitAn
1,26,पार्थः,Partha,पृथानन्दन अर्जुनने,20,1,pārthaḥ,pArthaH,pArthaH
1,26,पितॄन्,fathers,"पिताओंको,",18,2,pitṝn,pitRRn,pitRRn
1,26,अथ,also,उसके बाद,19,2,atha,atha,atha
1,26,पितामहान्,grandfathers,"पितामहोंको,",3,2,pitāmahān,pitAmahAn,pitAmahAn
1,26,आचार्यान्,teachers,"आचार्योंको,",5,3,ācāryān,AcAryAn,AcAryAn
1,26,मातुलान्,maternal uncles,"मामाओंको,",7,3,mātulān,mAtulAn,mAtulAn
1,26,भ्रातॄन्,brothers,"भाइयोंको,",8,3,bhrātṝn,bhrAtRRn,bhrAtRRn
1,26,पुत्रान्,sons,"पुत्रोंको,",9,4,putrān,putrAn,putrAn
1,26,पौत्रान्,grandsons,पौत्रोंको,10,4,pautrān,pautrAn,pautrAn
1,26,सखीन्,friends,"मित्रोंको,",11,4,sakhīn,sakhIn,sakhIn
1,26,तथा,too,तथा,12,4,tathā,tathA,tathA
1,26,श्वशुरान्,fathersinlaw,ससुरोंको,14,5,śvaśurān,zvazurAn,zvazurAn
1,26,सुहृदः,friends,सुहृदोंको,13,5,suhṛdaḥ,suhRdaH,suhRdaH
1,26,च,and,और,15,5,ca,ca,ca
1,26,एव,also,ही,17,5,eva,eva,eva
1,26,सेनयोः,in armies,सेनाओंमें,16,6,senayoḥ,senayoH,senayoH
1,26,उभयोः,(in) both,दोनों,21,6,ubhayoḥ,ubhayoH,ubhayoH
1,26,अपि,also,भी,2,6,api,api,api
1,27,तान्,those,उन,7,1,tān,tAn,tAn
1,27,समीक्ष्य,having seen,देखकर,1,1,samīkṣya,samIkSya,samIkSya
1,27,सः,he,वे,5,1,saḥ,saH,saH
1,27,कौन्तेयः,Kaunteya,कुन्तीनन्दन अर्जुन,6,1,kaunteyaḥ,kaunteyaH,kaunteyaH
1,27,सर्वान्,all,सम्पूर्ण,2,2,sarvān,sarvAn,sarvAn
1,27,बन्धून्,relatives,बान्धवोंको,3,2,bandhūn,bandhUn,bandhUn
1,27,अवस्थितान्,standing (arrayed),अपनी-अपनी जगहपर स्थित,4,2,avasthitān,avasthitAn,avasthitAn
1,27,कृपया,by pity,कायरतासे,9,3,kṛpayā,kRpayA,kRpayA
1,27,परया,deep,अत्यन्त,8,3,parayā,parayA,parayA
1,27,आविष्टः,filled,युक्त होकर,10,3,āviṣṭaḥ,AviSTaH,AviSTaH
1,27,विषीदन्,sorrowfully,विषाद करते हुए,11,4,viṣīdan,viSIdan,viSIdan
1,27,इदम्,this,ऐसा,12,4,idam,idam,idam
1,27,अब्रवीत्,said,बोले।,13,4,abravīt,abravIt,abravIt
1,28,दृष्ट्वा,having seen,देखकर,4,1,dṛṣṭvā,dRSTvA,dRSTvA
1,28,इमम्,these,इस,5,1,imam,imam,imam
1,28,स्वजनम्,kinsmen,कुटुम्ब-समुदायको,2,1,svajanam,svajanam,svajanam
1,28,कृष्ण,"O Krishna (the dark one,  He who attracts)",हे कृष्ण!,3,1,kṛṣṇa,kRSNa,kRSNa
1,28,युयुत्सुम्,eager to fight,युद्धकी इच्छावाले,6,2,yuyutsum,yuyutsum,yuyutsum
1,28,समुपस्थितम्,arrayed,अपने सामने उपस्थित,1,2,samupasthitam,samupasthitam,samupasthitam
1,29,सीदन्ति,fail,शिथिल हो रहे हैं,2,1,sīdanti,sIdanti,sIdanti
1,29,मम,my,मेरे,3,1,mama,mama,mama
1,29,गात्राणि,limbs,अंग,1,1,gātrāṇi,gAtrANi,gAtrANi
1,29,मुखम्,mouth,मुख,5,2,mukham,mukham,mukham
1,29,च,and,और,4,2,ca,ca,ca
1,29,परिशुष्यति,is parching,सूख रहा है,6,2,pariśuṣyati,parizuSyati,parizuSyati
1,29,वेपथुः,shivering,कँपकँपी (आ रही है),8,3,vepathuḥ,vepathuH,vepathuH
1,29,च,and,तथा,10,3,ca,ca,ca
1,29,शरीरे,in body,शरीरमें,9,3,śarīre,zarIre,zarIre
1,29,मे,my,मेरे,7,3,me,me,me
1,29,रोमहर्षः,horripilation,रोंगटे खड़े,12,4,romaharṣaḥ,romaharSaH,romaharSaH
1,29,च,and,एवं,11,4,ca,ca,ca
1,29,जायते,arises,हो रहे हैं।,13,4,jāyate,jAyate,jAyate
1,30,गाण्डीवम्,Gandiva,गाण्डीव धनुष,3,1,gāṇḍīvam,gANDIvam,gANDIvam
1,30,स्रंसते,slips,गिर रहा है,1,1,sraṃsate,sraMsate,sraMsate
1,30,हस्तात्,from (my) hand,हाथसे,2,1,hastāt,hastAt,hastAt
1,30,त्वक्,(my) skin,त्वचा,5,2,tvak,tvak,tvak
1,30,च,and,और,4,2,ca,ca,ca
1,30,एव,also,भी,6,2,eva,eva,eva
1,30,परिदह्यते,burns all over,जल रही है।,7,2,paridahyate,paridahyate,paridahyate
1,30,न,not,नहीं,15,3,na,na,na
1,30,च,and,और (मैं),16,3,ca,ca,ca
1,30,शक्नोमि,(I) am able,समर्थ हो रहा हूँ।,12,3,śaknomi,zaknomi,zaknomi
1,30,अवस्थातुम्,",  to stand",खड़े रहनेमें,13,3,avasthātum,avasthAtum,avasthAtum
1,30,भ्रमति,whirling,भ्रमित हो रहा है,9,4,bhramati,bhramati,bhramati
1,30,इव,seems,सा,11,4,iva,iva,iva
1,30,च,and,भी,14,4,ca,ca,ca
1,30,मे,my,मेरा,8,4,me,me,me
1,30,मनः,mind,मन,10,4,manaḥ,manaH,manaH
1,31,निमित्तानि,omens,लक्षणों (शकुनों)-को,5,1,nimittāni,nimittAni,nimittAni
1,31,च,and,भी,1,1,ca,ca,ca
1,31,पश्यामि,I see,देख रहा हूँ (और),2,1,paśyāmi,pazyAmi,pazyAmi
1,31,विपरीतानि,adverse,विपरीत,4,2,viparītāni,viparItAni,viparItAni
1,31,केशव,O Kesava,हे केशव! (मैं),3,2,keśava,kezava,kezava
1,31,न,not,नहीं,12,3,na,na,na
1,31,च,and,भी,11,3,ca,ca,ca
1,31,श्रेयः,good,श्रेय (लाभ),10,3,śreyaḥ,zreyaH,zreyaH
1,31,अनुपश्यामि,(I) see,देख रहा हूँ।,8,3,anupaśyāmi,anupazyAmi,anupazyAmi
1,31,हत्वा,killing,मारकर,7,4,hatvā,hatvA,hatvA
1,31,स्वजनम्,our peope,स्वजनोंको,6,4,svajanam,svajanam,svajanam
1,31,आहवे,in battle,युद्धमें,9,4,āhave,Ahave,Ahave
1,32,न,not,न (तो),4,1,na,na,na
1,32,काङ्क्षे,(I) desire,"चाहता हूँ,",1,1,kāṅkṣe,kAGkSe,kAGkSe
1,32,विजयम्,victory,विजय,3,1,vijayam,vijayam,vijayam
1,32,कृष्ण,O Krishna,हे कृष्ण! (मैं),2,1,kṛṣṇa,kRSNa,kRSNa
1,32,न,not,न,6,2,na,na,na
1,32,च,and,और,5,2,ca,ca,ca
1,32,राज्यम्,kingdom,राज्य (चाहता हूँ),7,2,rājyam,rAjyam,rAjyam
1,32,सुखानि,pleasures,(न) सुखोंको (ही चाहता हूँ)।,9,2,sukhāni,sukhAni,sukhAni
1,32,च,and,"और,",8,2,ca,ca,ca
1,32,किम्,what,क्या लाभ?,13,3,kim,kim,kim
1,32,नः,to us,हमलोगोंको,11,3,naḥ,naH,naH
1,32,राज्येन,by kindom,राज्यसे,12,3,rājyena,rAjyena,rAjyena
1,32,गोविन्द,O Govinda,हे गोविन्द!,10,3,govinda,govinda,govinda
1,32,किम्,what,क्या लाभ?,15,4,kim,kim,kim
1,32,भोगैः,by pleasures,भोगोंसे (क्या लाभ?),17,4,bhogaiḥ,bhogaiH,bhogaiH
1,32,जीवितेन,life,जीनेसे (भी),16,4,jīvitena,jIvitena,jIvitena
1,32,वा,or,अथवा,14,4,vā,vA,vA
1,33,येषाम्,of whose,जिनके,1,1,yeṣām,yeSAm,yeSAm
1,33,अर्थे,sake,लिये,2,1,arthe,arthe,arthe
1,33,काङ्क्षितम्,(is) desired,"इच्छा है,",4,1,kāṅkṣitam,kAGkSitam,kAGkSitam
1,33,नः,by us,हमारी,5,1,naḥ,naH,naH
1,33,राज्यम्,kingdom,"राज्य,",6,2,rājyam,rAjyam,rAjyam
1,33,भोगाः,enjoyment,भोग,8,2,bhogāḥ,bhogAH,bhogAH
1,33,सुखानि,pleasures,सुखकी,7,2,sukhāni,sukhAni,sukhAni
1,33,च,and,और,3,2,ca,ca,ca
1,33,ते,they,वे (ही),9,3,te,te,te
1,33,इमे,these,ये सब (अपने),10,3,ime,ime,ime
1,33,अवस्थिताः,stand,खड़े हैं।,13,3,avasthitāḥ,avasthitAH,avasthitAH
1,33,युद्धे,in battle,युद्धमें,16,3,yuddhe,yuddhe,yuddhe
1,33,प्राणान्,life,प्राणोंकी,15,4,prāṇān,prANAn,prANAn
1,33,त्यक्त्वा,having abandoned,त्याग करके,14,4,tyaktvā,tyaktvA,tyaktvA
1,33,धनानि,wealth,धनकी आशाका,12,4,dhanāni,dhanAni,dhanAni
1,33,च,and,और,11,4,ca,ca,ca
1,34,आचार्याः,teachers,"आचार्य,",1,1,ācāryāḥ,AcAryAH,AcAryAH
1,34,पितरः,fathers,"पिता,",2,1,pitaraḥ,pitaraH,pitaraH
1,34,पुत्राः,sons,पुत्र,3,1,putrāḥ,putrAH,putrAH
1,34,तथा,thus,उसी,6,2,tathā,tathA,tathA
1,34,एव,also,प्रकार,4,2,eva,eva,eva
1,34,च,and,और,5,2,ca,ca,ca
1,34,पितामहाः,grandfathers,"पितामह,",7,2,pitāmahāḥ,pitAmahAH,pitAmahAH
1,34,मातुलाः,maternal uncles,"मामा,",8,3,mātulāḥ,mAtulAH,mAtulAH
1,34,श्वशुराः,fathersinlaw,"ससुर,",9,3,śvaśurāḥ,zvazurAH,zvazurAH
1,34,पौत्राः,grandsons,"पौत्र,",10,3,pautrāḥ,pautrAH,pautrAH
1,34,श्यालाः,brothersinlaw,साले,11,4,śyālāḥ,zyAlAH,zyAlAH
1,34,सम्बन्धिनः,relatives,"सम्बन्धी हैं, (मुझपर)",13,4,sambandhinaḥ,sambandhinaH,sambandhinaH
1,34,तथा,as well as,तथा (अन्य जितने भी),12,4,tathā,tathA,tathA
1,35,एतान्,these,इनको,5,1,etān,etAn,etAn
1,35,न,not,नहीं,6,1,na,na,na
1,35,हन्तुम्,to kill,मारना,1,1,hantum,hantum,hantum
1,35,इच्छामि,(I) wish,"चाहता, (और)",3,1,icchāmi,icchAmi,icchAmi
1,35,घ्नतः,they kill me,प्रहार करनेपर,2,2,ghnataḥ,ghnataH,ghnataH
1,35,अपि,even if,भी (मैं),4,2,api,api,api
1,35,मधुसूदन,"O Madhusudana (the slayer of Madhu,  a demon)",हे मधुसूदन!(मुझे),7,2,madhusūdana,madhusUdana,madhusUdana
1,35,अपि,even,"तो भी (मैं इनको मारना नहीं चाहता),",9,3,api,api,api
1,35,त्रैलोक्यराज्यस्य,dominion over the three worlds,त्रिलोकीका राज्य,10,3,trailokyarājyasya,trailokyarAjyasya,trailokyarAjyasya
1,35,हेतोः,for the sake of,मिलता हो,8,4,hetoḥ,hetoH,hetoH
1,35,किम्,how,क्या?,12,4,kim,kim,kim
1,35,नु,then,फिर,13,4,nu,nu,nu
1,35,महीकृते,for the sake of the earth,पृथ्वीके लिये तो (मैं इनको मारूँ ही),11,4,mahīkṛte,mahIkRte,mahIkRte
1,36,निहत्य,having slain,मारकर,7,1,nihatya,nihatya,nihatya
1,36,धार्तराष्ट्रान्,sons of Dhritarashtra,धृतराष्ट्र-सम्बन्धियोंको,2,1,dhārtarāṣṭrān,dhArtarASTrAn,dhArtarASTrAn
1,36,नः,to us,हमलोगोंको,1,1,naḥ,naH,naH
1,36,का,what,क्या,3,2,kā,kA,kA
1,36,प्रीतिः,pleasure,प्रसन्नता,4,2,prītiḥ,prItiH,prItiH
1,36,स्यात्,may be,होगी?,5,2,syāt,syAt,syAt
1,36,जनार्दन,O Janardana,हे जनार्दन! (इन),6,2,janārdana,janArdana,janArdana
1,36,पापम्,sin,पाप,13,3,pāpam,pApam,pApam
1,36,एव,only,ही,14,3,eva,eva,eva
1,36,आश्रयेत्,would take hold,लगेगा।,12,3,āśrayet,Azrayet,Azrayet
1,36,अस्मान्,to us,हमें,11,3,asmān,asmAn,asmAn
1,36,हत्वा,having killed,मारनेसे तो,8,4,hatvā,hatvA,hatvA
1,36,एतान्,these,इन,9,4,etān,etAn,etAn
1,36,आततायिनः,felons,आततायियोंको,10,4,ātatāyinaḥ,AtatAyinaH,AtatAyinaH
1,37,तस्मात्,therefore,इसलिये,1,1,tasmāt,tasmAt,tasmAt
1,37,न,(are) not,नहीं,7,1,na,na,na
1,37,अर्हाः,justified,योग्य हैं;,6,1,arhāḥ,arhAH,arhAH
1,37,वयम्,we,हम,5,1,vayam,vayam,vayam
1,37,हन्तुम्,to kill,मारनेके लिये,4,1,hantum,hantum,hantum
1,37,धार्तराष्ट्रान्,the sons of Dhritarashtra,धृतराष्ट्र-सम्बन्धियों को,2,2,dhārtarāṣṭrān,dhArtarASTrAn,dhArtarASTrAn
1,37,स्वबान्धवान्,our relatives,अपने बान्धव (इन),3,2,svabāndhavān,svabAndhavAn,svabAndhavAn
1,37,स्वजनम्,kinsmen,अपने कुटुम्बियों को,9,3,svajanam,svajanam,svajanam
1,37,हि,indeed,क्योंकि,14,3,hi,hi,hi
1,37,कथम्,how,कैसे,8,3,katham,katham,katham
1,37,हत्वा,having killed,मारकर (हम),11,3,hatvā,hatvA,hatvA
1,37,सुखिनः,happy,सुखी,10,4,sukhinaḥ,sukhinaH,sukhinaH
1,37,स्याम,may (we) be,होंगे?,12,4,syāma,syAma,syAma
1,37,माधव,O Madhava,हे माधव!,13,4,mādhava,mAdhava,mAdhava
1,38,यद्यपि,though,यद्यपि,1,1,yadyapi,yadyapi,yadyapi
1,38,एते,these,ये (दुर्योधन आदि),5,1,ete,ete,ete
1,38,न,not,नहीं,2,1,na,na,na
1,38,पश्यन्ति,see,"देखते, (तो भी)",6,1,paśyanti,pazyanti,pazyanti
1,38,लोभोपहतचेतसः,with intelligence overpowered by greed,"लोभके कारण जिनका विवेक-विचार लुप्त हो गया है, ऐसे",7,2,lobhopahatacetasaḥ,lobhopahatacetasaH,lobhopahatacetasaH
1,38,कुलक्षयकृतम्,in the destruction of families,कुलका नाश करनेसे होनेवाले,9,3,kulakṣayakṛtam,kulakSayakRtam,kulakSayakRtam
1,38,दोषम्,evil,दोषको,8,3,doṣam,doSam,doSam
1,38,मित्रद्रोहे,in hostility to friends,मित्रोंके साथ द्वेष करनेसे होनेवाले,10,4,mitradrohe,mitradrohe,mitradrohe
1,38,च,and,और,3,4,ca,ca,ca
1,38,पातकम्,sin,पापको,4,4,pātakam,pAtakam,pAtakam
1,39,कथम्,why,क्यों,11,1,katham,katham,katham
1,39,न,not,न करें?,8,1,na,na,na
1,39,ज्ञेयम्,should be learnt,विचार,9,1,jñeyam,jJeyam,jJeyam
1,39,अस्माभिः,by us,हम लोग,10,1,asmābhiḥ,asmAbhiH,asmAbhiH
1,39,पापात्,from sin,पापसे,4,2,pāpāt,pApAt,pApAt
1,39,अस्मात्,this,इस,6,2,asmāt,asmAt,asmAt
1,39,निवर्तितुम्,to turn away,निवृत्त होनेका,5,2,nivartitum,nivartitum,nivartitum
1,39,कुलक्षयकृतम्,in the destruction of families,कुलका नाश करनेसे होनेवाले,7,3,kulakṣayakṛtam,kulakSayakRtam,kulakSayakRtam
1,39,दोषम्,evil,दोषको,3,3,doṣam,doSam,doSam
1,39,प्रपश्यद्भिः,clearly seeing,ठीक-ठीक जाननेवाले,1,4,prapaśyadbhiḥ,prapazyadbhiH,prapazyadbhiH
1,39,जनार्दन,O Janardana,हे जनार्दन!,2,4,janārdana,janArdana,janArdana
1,40,कुलक्षये,in the destruction of a family,कुलका क्षय होनेपर,1,1,kulakṣaye,kulakSaye,kulakSaye
1,40,प्रणश्यन्ति,perish,नष्ट हो जाते हैं,4,1,praṇaśyanti,praNazyanti,praNazyanti
1,40,कुलधर्माः,family religious rites,कुलधर्म,3,2,kuladharmāḥ,kuladharmAH,kuladharmAH
